token_id,fold
a7s-fragment03_48_26,9
a7s-fragment03_48_28,6
a7s-fragment03_49_2,1
a7s-fragment03_49_4,0
a7s-fragment03_49_8,9
a7s-fragment03_49_12,5
a7s-fragment03_49_17,5
a7s-fragment03_49_18,6
a7s-fragment03_49_21,0
a7s-fragment03_49_23,6
a7s-fragment03_49_27,8
a7s-fragment03_50_3,5
a7s-fragment03_50_4,5
a7s-fragment03_50_5,7
a7s-fragment03_50_10,4
a7s-fragment03_50_11,6
a7s-fragment03_51_4,6
a7s-fragment03_51_8,8
a7s-fragment03_51_9,7
a7s-fragment03_51_11,0
a7s-fragment03_52_1,1
a7s-fragment03_52_2,4
a7s-fragment03_52_6,6
a7s-fragment03_52_8,7
a7s-fragment03_52_11,4
a7s-fragment03_52_12,9
a7s-fragment03_52_15,8
a7s-fragment03_52_16,7
a7s-fragment03_52_18,9
a7s-fragment03_52_19,6
a7s-fragment03_52_23,7
a7s-fragment03_52_24,2
a7s-fragment03_52_26,4
a7s-fragment03_52_27,7
a7s-fragment03_52_32,5
a7s-fragment03_52_35,8
a7s-fragment03_52_36,6
a7s-fragment03_52_38,1
a7s-fragment03_52_39,0
a7s-fragment03_53_3,8
a7s-fragment03_53_4,6
a7s-fragment03_53_6,6
a7s-fragment03_53_7,8
a7s-fragment03_53_9,5
a7s-fragment03_53_10,8
a7s-fragment03_53_12,4
a7s-fragment03_53_19,6
a7s-fragment03_53_21,5
a7s-fragment03_53_24,0
a7s-fragment03_53_27,8
a7s-fragment03_53_28,9
a7s-fragment03_54_3,9
a7s-fragment03_54_6,6
a7s-fragment03_54_7,7
a7s-fragment03_54_9,9
a7s-fragment03_54_11,4
a7s-fragment03_54_14,7
a7s-fragment03_54_15,9
a7s-fragment03_54_17,8
a7s-fragment03_54_18,7
a7s-fragment03_54_20,8
a7s-fragment03_54_21,6
a7s-fragment03_54_24,2
a7s-fragment03_54_27,9
a7s-fragment03_54_29,6
a7s-fragment03_54_30,7
a7s-fragment03_54_34,9
a7s-fragment03_54_36,6
a7s-fragment03_54_38,4
a7s-fragment03_54_39,3
a7s-fragment03_55_3,3
a7s-fragment03_55_6,1
a7s-fragment03_55_7,5
a7s-fragment03_55_11,4
a7s-fragment03_55_13,7
a7s-fragment03_55_14,3
a7s-fragment03_55_16,0
a7s-fragment03_55_19,1
a7s-fragment03_55_23,3
a7s-fragment03_56_1,2
a7s-fragment03_56_2,0
a7s-fragment03_56_7,0
a7s-fragment03_56_8,2
a7s-fragment03_57_4,6
a7s-fragment03_57_7,1
a7s-fragment03_57_9,7
a7s-fragment03_57_10,4
a7s-fragment03_57_12,3
a7s-fragment03_57_13,6
a7s-fragment03_58_4,1
a7s-fragment03_58_6,5
a7s-fragment03_58_7,5
a7s-fragment03_59_5,9
a7s-fragment03_59_6,5
a7s-fragment03_59_7,2
a7s-fragment03_59_10,3
a7s-fragment03_59_13,6
a7s-fragment03_59_15,4
a7s-fragment03_59_18,4
a7s-fragment03_59_22,3
a7s-fragment03_60_1,8
a7s-fragment03_60_2,7
a7s-fragment03_60_4,3
a7s-fragment03_60_5,8
a7s-fragment03_60_6,2
a7s-fragment03_60_9,1
a7s-fragment03_61_2,8
a7s-fragment03_61_3,7
a7s-fragment03_61_6,9
a7s-fragment03_61_8,8
a7s-fragment03_61_9,7
a7s-fragment03_61_12,4
a7s-fragment03_61_15,0
a7s-fragment03_61_16,9
a7s-fragment03_61_18,6
a7s-fragment03_61_24,9
a7s-fragment03_61_25,1
a7s-fragment03_61_29,6
a7s-fragment03_61_36,1
a7s-fragment03_61_39,4
a7s-fragment03_62_1,1
a7s-fragment03_62_2,2
a7s-fragment03_62_4,7
a7s-fragment03_62_5,1
a7s-fragment03_62_7,7
a7s-fragment03_62_11,5
a7s-fragment03_62_13,4
a7s-fragment03_62_17,7
a7s-fragment03_62_19,0
a7s-fragment03_62_29,6
a7s-fragment03_62_30,0
a7s-fragment03_62_35,1
a7s-fragment03_62_37,6
a7s-fragment03_62_40,1
a7s-fragment03_63_3,1
a7s-fragment03_63_7,1
a7s-fragment03_64_1,6
a7s-fragment03_64_3,1
a7s-fragment03_65_4,1
a7s-fragment03_66_5,3
a7s-fragment03_66_8,8
a7s-fragment03_66_9,8
a7s-fragment03_66_10,9
a7s-fragment03_66_11,4
a7s-fragment03_66_14,5
a7s-fragment03_66_16,8
a7s-fragment03_66_18,6
a7s-fragment03_66_20,8
a7s-fragment03_66_22,2
a7s-fragment03_66_23,9
a7s-fragment03_66_26,0
a7s-fragment03_66_27,3
a7s-fragment03_66_30,2
a7s-fragment03_66_31,5
a7s-fragment03_66_34,3
a7s-fragment03_66_35,8
a7s-fragment03_66_38,3
a7s-fragment03_66_39,4
a7s-fragment03_67_2,7
a7s-fragment03_67_4,3
a7s-fragment03_67_7,3
a7s-fragment03_67_9,7
a7s-fragment03_67_11,4
a7s-fragment03_67_14,9
a7s-fragment03_67_15,5
a7s-fragment03_67_17,9
a7s-fragment03_67_18,2
a7s-fragment03_67_19,0
a7s-fragment03_67_20,5
a7s-fragment03_67_23,8
a7s-fragment03_68_3,0
a7s-fragment03_68_6,8
a7s-fragment03_68_9,8
a7s-fragment03_68_10,0
a7s-fragment03_68_14,9
a7s-fragment03_68_15,7
a7s-fragment03_69_3,4
a7s-fragment03_69_5,7
a7s-fragment03_69_8,8
a7s-fragment03_69_9,0
a7s-fragment03_69_11,0
a7s-fragment03_69_13,4
a7s-fragment03_69_15,5
a7s-fragment03_69_18,4
a7s-fragment03_69_21,2
a7s-fragment03_69_23,6
a7s-fragment03_70_3,3
a7s-fragment03_71_4,6
a7s-fragment03_71_6,2
a7s-fragment03_71_7,9
a7s-fragment03_71_10,8
a7s-fragment03_71_11,5
a7s-fragment03_71_16,1
a7s-fragment03_71_17,0
a7s-fragment03_71_18,6
a7s-fragment03_71_19,3
a7s-fragment03_71_20,4
a7s-fragment03_71_21,0
a7s-fragment03_71_24,2
a7s-fragment03_71_27,5
a7s-fragment03_71_29,7
a7s-fragment03_71_32,7
a7s-fragment03_71_33,3
a7s-fragment03_72_3,2
a7s-fragment03_72_5,2
a7s-fragment03_72_6,2
a7s-fragment03_72_7,8
a7s-fragment03_72_9,4
a7s-fragment03_72_14,6
a7s-fragment03_72_15,9
a7s-fragment03_73_5,8
a7s-fragment03_73_6,9
a7s-fragment03_73_7,7
a7s-fragment03_73_8,1
a7s-fragment03_73_12,9
a7s-fragment03_73_14,0
a7s-fragment03_73_17,5
a7s-fragment03_73_20,9
a7s-fragment03_73_25,7
a7s-fragment03_74_2,6
a7s-fragment03_74_4,1
a7s-fragment03_74_5,1
a7s-fragment03_75_2,5
a7s-fragment03_75_4,4
a7s-fragment03_75_6,9
a7s-fragment03_76_6,6
a7s-fragment03_76_7,0
a7s-fragment03_76_8,7
a7s-fragment03_76_10,4
a7s-fragment03_76_11,5
a7s-fragment03_76_13,3
a7s-fragment03_76_14,0
a7s-fragment03_77_3,7
a7s-fragment03_77_5,3
a7s-fragment03_77_8,0
a7s-fragment03_77_10,4
a7s-fragment03_77_11,4
a7s-fragment03_77_13,9
a7s-fragment03_77_14,3
a7s-fragment03_77_16,8
a7s-fragment03_77_20,2
a7s-fragment03_77_21,0
a7s-fragment03_77_23,6
a7s-fragment03_77_24,6
a7s-fragment03_77_26,2
a7s-fragment03_77_27,7
a7s-fragment03_78_2,2
a7s-fragment03_78_9,3
a7s-fragment03_78_10,1
a7s-fragment03_78_12,1
a7s-fragment03_78_15,5
a7s-fragment03_78_18,8
a7s-fragment03_78_21,7
a7s-fragment03_78_26,9
a7s-fragment03_78_27,8
a7s-fragment03_78_28,1
a7s-fragment03_78_30,1
a7s-fragment03_78_31,8
a7s-fragment03_78_35,6
a7s-fragment03_78_38,9
a7s-fragment03_78_40,6
a7s-fragment03_78_41,5
a7s-fragment03_78_44,2
a7s-fragment03_78_46,3
a7s-fragment03_78_49,6
a7s-fragment03_78_52,9
a7s-fragment03_78_60,1
a7s-fragment03_78_61,4
a7s-fragment03_78_62,9
a7s-fragment03_78_65,8
a7s-fragment03_78_68,6
a7s-fragment03_78_72,8
a7s-fragment03_79_5,0
a7s-fragment03_79_10,9
a7s-fragment03_80_4,2
a7s-fragment03_80_7,3
a7s-fragment03_80_9,7
a7s-fragment03_80_12,9
a7s-fragment03_80_15,6
a7s-fragment03_80_16,7
a7s-fragment03_80_17,1
a7s-fragment03_80_23,7
a7s-fragment03_80_24,0
a7s-fragment03_80_28,3
a80-fragment15_274_1,4
a80-fragment15_274_2,4
a80-fragment15_274_4,2
a80-fragment15_274_5,4
a80-fragment15_275_2,8
a80-fragment15_275_3,0
a80-fragment15_275_5,9
a80-fragment15_276_3,7
a80-fragment15_276_4,7
a80-fragment15_276_6,2
a80-fragment15_276_7,7
a80-fragment15_276_11,6
a80-fragment15_276_13,3
a80-fragment15_276_14,0
a80-fragment15_276_15,3
a80-fragment15_276_17,8
a80-fragment15_276_21,5
a80-fragment15_276_22,9
a80-fragment15_276_24,4
a80-fragment15_276_25,9
a80-fragment15_276_26,0
a80-fragment15_277_1,3
a80-fragment15_277_3,2
a80-fragment15_277_5,5
a80-fragment15_277_7,5
a80-fragment15_277_8,8
a80-fragment15_277_10,6
a80-fragment15_277_12,0
a80-fragment15_277_14,5
a80-fragment15_277_18,4
a80-fragment15_277_19,1
a80-fragment15_277_22,3
a80-fragment15_277_24,0
a80-fragment15_277_27,9
a80-fragment15_277_28,7
a80-fragment15_278_4,1
a80-fragment15_278_6,8
a80-fragment15_278_10,4
a80-fragment15_278_12,9
a80-fragment15_278_13,8
a80-fragment15_278_15,4
a80-fragment15_278_18,4
a80-fragment15_278_21,6
a80-fragment15_278_24,8
a80-fragment15_278_26,9
a80-fragment15_278_29,7
a80-fragment15_278_31,6
a80-fragment15_278_32,1
a80-fragment15_278_35,2
a80-fragment15_278_36,9
a80-fragment15_279_1,8
a80-fragment15_279_4,0
a80-fragment15_279_5,9
a80-fragment15_279_8,7
a80-fragment15_279_9,6
a80-fragment15_279_11,9
a80-fragment15_279_13,5
a80-fragment15_279_17,5
a80-fragment15_279_18,0
a80-fragment15_279_19,7
a80-fragment15_279_21,8
a80-fragment15_279_23,0
a80-fragment15_279_24,2
a80-fragment15_279_25,7
a80-fragment15_279_28,3
a80-fragment15_279_30,5
a80-fragment15_279_34,0
a80-fragment15_279_36,7
a80-fragment15_279_37,0
a80-fragment15_280_1,9
a80-fragment15_280_4,9
a80-fragment15_280_5,0
a80-fragment15_280_7,5
a80-fragment15_280_9,4
a80-fragment15_280_12,7
a80-fragment15_280_13,4
a80-fragment15_280_15,8
a80-fragment15_280_16,6
a80-fragment15_280_19,1
a80-fragment15_281_5,4
a80-fragment15_281_6,1
a80-fragment15_281_7,0
a80-fragment15_281_11,7
a80-fragment15_281_16,4
a80-fragment15_281_17,4
a80-fragment15_282_1,6
a80-fragment15_282_5,0
a80-fragment15_282_6,2
a80-fragment15_282_7,9
a80-fragment15_282_8,3
a80-fragment15_282_10,3
a80-fragment15_282_12,4
a80-fragment15_282_13,0
a80-fragment15_282_14,4
a80-fragment15_282_16,4
a80-fragment15_282_18,9
a80-fragment15_282_19,2
a80-fragment15_283_1,4
a80-fragment15_283_4,9
a80-fragment15_283_7,7
a80-fragment15_283_9,7
a80-fragment15_283_10,4
a80-fragment15_283_11,1
a80-fragment15_283_14,3
a80-fragment15_284_2,2
a80-fragment15_284_3,3
a80-fragment15_284_4,1
a80-fragment15_284_5,7
a80-fragment15_284_6,0
a80-fragment15_284_9,8
a80-fragment15_284_11,7
a80-fragment15_285_3,4
a80-fragment15_285_4,6
a80-fragment15_285_9,9
a80-fragment15_285_11,4
a80-fragment15_285_13,1
a80-fragment15_285_16,2
a80-fragment15_286_2,0
a80-fragment15_286_5,0
a80-fragment15_286_8,7
a80-fragment15_287_1,9
a80-fragment15_287_6,5
a80-fragment15_287_9,9
a80-fragment15_287_11,4
a80-fragment15_287_12,2
a80-fragment15_287_15,2
a80-fragment15_287_16,0
a80-fragment15_287_18,4
a80-fragment15_287_19,0
a80-fragment15_287_20,4
a80-fragment15_288_3,0
a80-fragment15_288_5,5
a80-fragment15_288_6,1
a80-fragment15_288_8,7
a80-fragment15_288_13,0
a80-fragment15_288_15,0
a80-fragment15_288_18,2
a80-fragment15_288_19,6
a80-fragment15_288_22,6
a80-fragment15_288_23,2
a80-fragment15_288_25,9
a80-fragment15_288_27,3
a80-fragment15_288_29,5
a80-fragment15_289_1,5
a80-fragment15_289_3,8
a80-fragment15_289_4,0
a80-fragment15_290_1,7
a80-fragment15_290_3,5
a80-fragment15_290_5,9
a80-fragment15_290_6,7
a80-fragment15_290_7,0
a80-fragment15_290_10,5
a80-fragment15_290_13,1
a80-fragment15_290_17,6
a80-fragment15_290_18,2
a80-fragment15_290_21,1
a80-fragment15_290_22,5
a80-fragment15_290_23,1
a80-fragment15_290_25,7
a80-fragment15_290_27,0
a80-fragment15_290_28,8
a80-fragment15_291_2,4
a80-fragment15_291_3,2
a80-fragment15_291_4,7
a80-fragment15_291_5,0
a80-fragment15_291_8,3
a80-fragment15_291_9,4
a80-fragment15_291_10,1
a80-fragment15_291_14,8
a80-fragment15_291_17,9
a80-fragment15_291_19,9
a80-fragment15_291_20,9
a80-fragment15_291_21,1
a80-fragment15_291_23,7
a80-fragment15_291_24,6
a80-fragment15_291_27,8
a80-fragment15_291_30,4
a80-fragment15_291_31,0
a80-fragment15_292_2,0
a80-fragment15_292_4,4
a80-fragment15_292_6,4
a80-fragment15_292_7,3
a80-fragment15_293_3,8
a80-fragment15_293_5,9
a80-fragment15_293_7,1
a80-fragment15_293_10,7
a80-fragment15_293_13,7
a80-fragment15_293_14,5
a80-fragment15_293_15,5
a80-fragment15_293_17,6
a80-fragment15_293_19,7
a80-fragment15_293_20,5
a80-fragment15_293_21,7
a80-fragment15_293_23,5
a80-fragment15_293_25,9
a80-fragment15_294_3,9
a80-fragment15_294_4,8
a80-fragment15_294_7,5
a80-fragment15_294_8,4
a80-fragment15_294_10,0
a80-fragment15_294_11,1
a80-fragment15_294_14,7
a80-fragment15_294_19,8
a80-fragment15_294_20,9
a80-fragment15_294_22,8
a80-fragment15_294_23,4
a80-fragment15_294_25,2
a80-fragment15_294_27,8
a80-fragment15_294_28,7
a80-fragment15_294_31,2
a80-fragment15_295_2,3
a80-fragment15_295_3,5
a80-fragment15_295_6,4
a80-fragment15_295_7,2
a80-fragment15_295_8,3
a80-fragment15_295_11,8
a80-fragment15_295_13,7
a80-fragment15_295_16,6
a80-fragment15_295_19,6
a80-fragment15_295_21,2
a80-fragment15_295_22,1
a80-fragment15_295_24,4
a80-fragment15_295_25,2
a80-fragment15_295_28,7
a80-fragment15_295_29,0
a80-fragment15_295_32,6
a80-fragment15_295_34,2
a80-fragment15_296_4,6
a80-fragment15_296_6,1
a80-fragment15_296_8,7
a80-fragment15_296_11,8
a80-fragment15_296_12,6
a80-fragment15_296_13,0
a80-fragment15_296_15,6
a80-fragment15_296_19,3
a80-fragment15_296_20,4
a80-fragment15_296_21,4
a80-fragment15_296_23,1
a80-fragment15_297_1,9
a80-fragment15_297_2,9
a80-fragment15_297_6,0
a80-fragment15_297_7,6
a80-fragment15_297_10,6
a80-fragment15_297_11,4
a80-fragment15_297_12,8
a80-fragment15_297_13,0
a80-fragment15_297_15,4
a80-fragment15_297_16,6
a80-fragment15_297_21,1
a80-fragment15_297_25,6
a80-fragment15_297_26,2
a80-fragment15_297_27,1
a80-fragment15_298_1,3
a80-fragment15_298_3,3
a80-fragment15_298_5,4
a80-fragment15_298_9,0
a80-fragment15_298_11,9
a80-fragment15_298_12,8
a80-fragment15_298_13,4
a80-fragment15_298_14,2
a80-fragment15_298_15,1
a80-fragment15_298_17,7
a80-fragment15_298_20,2
a80-fragment15_298_22,7
a80-fragment15_298_26,1
a80-fragment15_299_1,1
a80-fragment15_299_3,3
a80-fragment15_299_4,9
a80-fragment15_299_6,4
a80-fragment15_299_8,7
a80-fragment15_299_9,8
a80-fragment15_299_11,7
a80-fragment15_299_13,5
a80-fragment15_299_14,0
a80-fragment15_300_1,6
a80-fragment15_300_4,5
a80-fragment15_300_7,8
a80-fragment15_300_8,4
a80-fragment15_300_11,2
a80-fragment15_300_12,8
a80-fragment15_300_15,2
a80-fragment15_300_16,3
a80-fragment15_300_17,0
a80-fragment15_301_1,3
a80-fragment15_301_4,6
a80-fragment15_301_7,4
a80-fragment15_301_10,9
a80-fragment15_301_12,2
a80-fragment15_301_16,2
a80-fragment15_301_19,0
a80-fragment15_301_22,0
a80-fragment15_301_25,4
a80-fragment15_301_28,0
a80-fragment15_301_31,2
a80-fragment15_301_34,0
a80-fragment15_301_37,6
a80-fragment15_301_40,8
a80-fragment15_301_43,4
a80-fragment15_301_46,3
a80-fragment15_301_49,6
a80-fragment15_302_2,2
a80-fragment15_302_5,5
a80-fragment15_302_8,4
a80-fragment15_302_11,4
a80-fragment15_302_14,6
a80-fragment15_302_17,9
a80-fragment15_302_20,2
a80-fragment15_302_23,9
a80-fragment15_302_26,6
a80-fragment15_302_29,1
a80-fragment15_302_32,4
a80-fragment15_302_35,6
a80-fragment15_302_38,6
a80-fragment15_302_40,9
a80-fragment15_302_44,8
a80-fragment15_302_47,4
a80-fragment15_302_50,7
al2-fragment23_252_1,2
al2-fragment23_252_3,6
al2-fragment23_252_5,3
al2-fragment23_252_6,3
al2-fragment23_252_8,0
al2-fragment23_252_10,0
al2-fragment23_252_11,8
al2-fragment23_252_12,8
al2-fragment23_253_2,4
al2-fragment23_253_3,8
al2-fragment23_254_4,0
al2-fragment23_254_7,4
al2-fragment23_254_8,3
al2-fragment23_254_10,8
al2-fragment23_254_11,2
al2-fragment23_254_14,1
al2-fragment23_254_15,7
al2-fragment23_254_16,8
al2-fragment23_254_17,7
al2-fragment23_254_19,2
al2-fragment23_254_22,6
al2-fragment23_254_23,9
al2-fragment23_254_25,8
al2-fragment23_254_26,4
al2-fragment23_254_29,5
al2-fragment23_254_31,7
al2-fragment23_254_33,3
al2-fragment23_254_36,9
al2-fragment23_255_1,2
al2-fragment23_255_2,5
al2-fragment23_255_5,7
al2-fragment23_255_7,1
al2-fragment23_255_9,8
al2-fragment23_255_11,8
al2-fragment23_255_12,1
al2-fragment23_255_14,7
al2-fragment23_255_15,3
al2-fragment23_255_20,8
al2-fragment23_255_23,9
al2-fragment23_255_24,5
al2-fragment23_256_3,6
al2-fragment23_256_7,7
al2-fragment23_256_8,9
al2-fragment23_256_10,5
al2-fragment23_256_13,7
al2-fragment23_256_14,1
al2-fragment23_257_3,4
al2-fragment23_257_5,6
al2-fragment23_257_6,8
al2-fragment23_257_7,5
al2-fragment23_257_8,2
al2-fragment23_257_10,4
al2-fragment23_257_11,5
al2-fragment23_257_12,2
al2-fragment23_257_13,2
al2-fragment23_257_16,3
al2-fragment23_257_19,7
al2-fragment23_257_20,9
al2-fragment23_257_21,3
al2-fragment23_257_23,0
al2-fragment23_257_27,1
al2-fragment23_257_28,5
al2-fragment23_257_32,4
al2-fragment23_257_33,4
al2-fragment23_257_34,0
al2-fragment23_257_35,3
al2-fragment23_257_36,8
al2-fragment23_257_38,3
al2-fragment23_257_40,8
al2-fragment23_257_42,4
al2-fragment23_257_43,6
al2-fragment23_257_45,2
al2-fragment23_257_47,3
al2-fragment23_257_48,8
al2-fragment23_257_50,3
al2-fragment23_257_51,1
al2-fragment23_257_52,9
al2-fragment23_257_53,5
al2-fragment23_258_1,7
al2-fragment23_258_4,5
al2-fragment23_258_7,4
al2-fragment23_258_9,2
al2-fragment23_258_11,9
al2-fragment23_258_14,9
al2-fragment23_258_16,2
al2-fragment23_259_1,9
al2-fragment23_259_3,1
al2-fragment23_259_6,1
al2-fragment23_259_8,6
al2-fragment23_259_12,6
al2-fragment23_260_2,2
al2-fragment23_260_4,0
al2-fragment23_260_8,2
al2-fragment23_260_10,3
al2-fragment23_260_12,3
al2-fragment23_260_14,2
al2-fragment23_260_15,2
al2-fragment23_260_16,6
al2-fragment23_260_18,8
al2-fragment23_260_21,8
al2-fragment23_260_23,1
al2-fragment23_260_25,8
al2-fragment23_260_27,9
al2-fragment23_260_29,1
al2-fragment23_260_30,3
al2-fragment23_260_32,4
al2-fragment23_260_33,9
al2-fragment23_260_35,4
al2-fragment23_260_37,1
al2-fragment23_260_39,9
al2-fragment23_260_42,6
al2-fragment23_261_3,2
al2-fragment23_261_6,3
al2-fragment23_261_8,9
al2-fragment23_261_9,3
al2-fragment23_261_11,9
al2-fragment23_261_13,8
al2-fragment23_261_17,2
al2-fragment23_261_18,3
al2-fragment23_261_20,4
al2-fragment23_261_21,7
al2-fragment23_261_22,6
al2-fragment23_261_23,5
al2-fragment23_261_25,8
al2-fragment23_261_27,0
al2-fragment23_262_1,9
al2-fragment23_262_3,9
al2-fragment23_262_4,7
al2-fragment23_262_5,8
al2-fragment23_262_6,1
al2-fragment23_262_8,3
al2-fragment23_263_5,7
al2-fragment23_263_10,8
al2-fragment23_263_11,9
al2-fragment23_263_12,3
al2-fragment23_263_13,1
al2-fragment23_263_15,5
al2-fragment23_263_16,4
al2-fragment23_263_18,4
al2-fragment23_263_20,1
al2-fragment23_263_22,5
al2-fragment23_263_23,8
al2-fragment23_263_25,0
al2-fragment23_263_27,9
al2-fragment23_263_28,6
al2-fragment23_263_32,4
al2-fragment23_263_36,6
al2-fragment23_264_1,3
al2-fragment23_264_2,6
al2-fragment23_264_3,9
al2-fragment23_264_5,3
al2-fragment23_264_9,3
al2-fragment23_264_15,4
al2-fragment23_264_17,0
al2-fragment23_264_20,5
al2-fragment23_265_1,9
al2-fragment23_265_3,2
al2-fragment23_265_5,7
al2-fragment23_265_6,1
al2-fragment23_265_9,1
al2-fragment23_265_11,9
al2-fragment23_265_12,9
al2-fragment23_265_13,1
al2-fragment23_265_16,0
al2-fragment23_265_17,4
al2-fragment23_265_18,7
al2-fragment23_265_21,4
al2-fragment23_265_23,8
al2-fragment23_265_25,0
al2-fragment23_265_32,4
al2-fragment23_265_34,8
al2-fragment23_265_36,9
al2-fragment23_265_37,0
al2-fragment23_265_43,6
al2-fragment23_265_45,3
al2-fragment23_265_47,7
al2-fragment23_265_50,2
al2-fragment23_265_52,4
al2-fragment23_266_1,9
al2-fragment23_266_2,3
al2-fragment23_266_5,8
al2-fragment23_266_7,6
al2-fragment23_266_9,0
al2-fragment23_266_10,7
al2-fragment23_266_13,9
al2-fragment23_266_14,5
al2-fragment23_266_16,7
al2-fragment23_266_18,4
al2-fragment23_266_20,8
al2-fragment23_266_21,6
al2-fragment23_266_22,4
al2-fragment23_266_28,6
al2-fragment23_266_31,8
al2-fragment23_266_33,2
al2-fragment23_266_35,1
al2-fragment23_266_40,8
al2-fragment23_266_42,0
al2-fragment23_266_44,7
al2-fragment23_267_1,8
al2-fragment23_267_3,9
al2-fragment23_267_7,2
al2-fragment23_267_11,7
al2-fragment23_267_12,3
al2-fragment23_267_13,2
al2-fragment23_267_15,6
al2-fragment23_267_17,3
al2-fragment23_267_19,4
al2-fragment23_267_21,4
al2-fragment23_267_25,1
al2-fragment23_267_26,0
al2-fragment23_267_27,4
al2-fragment23_268_2,4
al2-fragment23_268_4,6
al2-fragment23_268_6,5
al2-fragment23_268_7,4
al2-fragment23_268_10,0
al2-fragment23_268_12,7
al2-fragment23_268_14,8
a1n-fragment18_335_1,3
a1n-fragment18_335_3,7
a1n-fragment18_335_4,3
a1n-fragment18_335_7,2
a1n-fragment18_335_8,4
a1n-fragment18_336_2,3
a1n-fragment18_336_3,1
a1n-fragment18_337_3,1
a1n-fragment18_337_4,8
a1n-fragment18_337_6,0
a1n-fragment18_337_8,8
a1n-fragment18_337_10,0
a1n-fragment18_338_1,4
a1n-fragment18_338_4,3
a1n-fragment18_338_6,7
a1n-fragment18_338_8,4
a1n-fragment18_338_9,9
a1n-fragment18_338_10,7
a1n-fragment18_338_12,3
a1n-fragment18_338_14,5
a1n-fragment18_338_18,7
a1n-fragment18_338_19,0
a1n-fragment18_338_20,4
a1n-fragment18_338_23,4
a1n-fragment18_338_25,6
a1n-fragment18_338_27,0
a1n-fragment18_338_28,8
a1n-fragment18_339_3,3
a1n-fragment18_339_4,9
a1n-fragment18_339_7,4
a1n-fragment18_339_9,7
a1n-fragment18_339_10,7
a1n-fragment18_339_12,4
a1n-fragment18_339_13,0
a1n-fragment18_339_19,5
a1n-fragment18_339_21,1
a1n-fragment18_340_1,2
a1n-fragment18_340_3,1
a1n-fragment18_340_4,7
a1n-fragment18_340_6,1
a1n-fragment18_340_7,7
a1n-fragment18_340_10,4
a1n-fragment18_340_11,8
a1n-fragment18_340_13,9
a1n-fragment18_340_14,4
a1n-fragment18_340_16,6
a1n-fragment18_340_21,7
a1n-fragment18_340_22,7
a1n-fragment18_340_26,8
a1n-fragment18_340_28,7
a1n-fragment18_340_30,5
a1n-fragment18_341_2,6
a1n-fragment18_341_3,3
a1n-fragment18_341_5,9
a1n-fragment18_341_8,9
a1n-fragment18_342_2,7
a1n-fragment18_342_4,8
a1n-fragment18_343_1,0
a1n-fragment18_343_2,3
a1n-fragment18_343_6,6
a1n-fragment18_343_7,7
a1n-fragment18_343_8,8
a1n-fragment18_343_9,0
a1n-fragment18_343_12,4
a1n-fragment18_343_13,1
a1n-fragment18_343_14,7
a1n-fragment18_343_17,7
a1n-fragment18_343_19,6
a1n-fragment18_343_21,6
a1n-fragment18_343_23,2
a1n-fragment18_343_24,4
a1n-fragment18_343_28,3
a1n-fragment18_343_29,0
a1n-fragment18_343_31,9
a1n-fragment18_343_33,5
a1n-fragment18_343_34,7
a1n-fragment18_343_35,7
a1n-fragment18_343_37,5
a1n-fragment18_343_39,9
a1n-fragment18_343_40,2
a1n-fragment18_344_2,3
a1n-fragment18_344_4,4
a1n-fragment18_344_6,7
a1n-fragment18_345_5,7
a1n-fragment18_345_6,5
a1n-fragment18_345_11,4
a1n-fragment18_345_13,9
a1n-fragment18_345_14,3
a1n-fragment18_346_1,4
a1n-fragment18_346_2,6
a1n-fragment18_346_3,7
a1n-fragment18_346_4,5
a1n-fragment18_346_6,6
a1n-fragment18_346_8,5
a1n-fragment18_347_1,2
a1n-fragment18_347_3,1
a1n-fragment18_347_4,8
a1n-fragment18_347_5,3
a1n-fragment18_347_7,6
a1n-fragment18_347_8,9
a1n-fragment18_347_10,5
a1n-fragment18_347_15,5
a1n-fragment18_347_16,7
a1n-fragment18_347_19,3
a1n-fragment18_347_22,7
a1n-fragment18_347_23,5
a1n-fragment18_348_1,9
a1n-fragment18_348_3,9
a1n-fragment18_348_4,0
a1n-fragment18_348_8,1
a1n-fragment18_348_12,0
a1n-fragment18_348_14,1
a1n-fragment18_348_17,9
a1n-fragment18_348_18,3
a1n-fragment18_349_5,9
a1n-fragment18_350_1,9
a1n-fragment18_350_3,1
a1n-fragment18_350_7,8
a1n-fragment18_350_9,9
a1n-fragment18_350_12,9
a1n-fragment18_350_14,6
a1n-fragment18_350_16,6
a1n-fragment18_350_17,9
a1n-fragment18_351_1,1
a1n-fragment18_351_2,8
a1n-fragment18_351_5,0
a1n-fragment18_351_7,0
a1n-fragment18_351_8,6
a1n-fragment18_351_11,8
a1n-fragment18_351_13,3
a1n-fragment18_351_19,3
a1n-fragment18_351_22,9
a1n-fragment18_352_4,5
a1n-fragment18_352_6,9
a1n-fragment18_352_8,6
a1n-fragment18_352_15,2
a1n-fragment18_352_16,6
a1n-fragment18_352_17,5
a1n-fragment18_352_22,3
a1n-fragment18_352_23,4
a1n-fragment18_352_24,1
a1n-fragment18_352_27,3
a1n-fragment18_353_3,6
a1n-fragment18_353_7,9
a1n-fragment18_353_8,0
a1n-fragment18_353_9,2
a1n-fragment18_353_12,8
a1n-fragment18_353_14,1
a1n-fragment18_353_16,3
